original_image,new_image,split,type,augmentation_id
9ad7efed-9bc7-49f4-aaf1-320c80dd8c1e.jpg,9ad7efed-9bc7-49f4-aaf1-320c80dd8c1e.jpg,train,original,original
9ad7efed-9bc7-49f4-aaf1-320c80dd8c1e.jpg,4a035d65-78e6-40ef-86fb-dd69a4e1b6c8.jpg,train,augmented,aug_1
9ad7efed-9bc7-49f4-aaf1-320c80dd8c1e.jpg,21df0e1e-6e53-4dab-93fb-5e8ba9f10de1.jpg,train,augmented,aug_2
9ad7efed-9bc7-49f4-aaf1-320c80dd8c1e.jpg,55ff2b32-99b8-458b-96d4-690a87a75596.jpg,train,augmented,aug_3
9b702625-7c4b-46de-936f-c5fe6adc737b.jpg,9b702625-7c4b-46de-936f-c5fe6adc737b.jpg,train,original,original
9b702625-7c4b-46de-936f-c5fe6adc737b.jpg,438322b9-3a9a-468c-aadb-f71bbcd1b5ce.jpg,train,augmented,aug_1
9b702625-7c4b-46de-936f-c5fe6adc737b.jpg,37122b0f-fb3e-4aa3-a979-ea0c1448e057.jpg,train,augmented,aug_2
9b702625-7c4b-46de-936f-c5fe6adc737b.jpg,b0f3c3b3-e26e-4b1b-9695-3810ef7843bb.jpg,train,augmented,aug_3
9bd08fb7-87a3-46e2-9736-1d38cd509e1d.jpg,9bd08fb7-87a3-46e2-9736-1d38cd509e1d.jpg,train,original,original
9bd08fb7-87a3-46e2-9736-1d38cd509e1d.jpg,dd92f69c-74f6-49c2-95ba-03004cc9caea.jpg,train,augmented,aug_1
9bd08fb7-87a3-46e2-9736-1d38cd509e1d.jpg,7884e8ae-27b4-47de-a87d-47647f58012a.jpg,train,augmented,aug_2
9bd08fb7-87a3-46e2-9736-1d38cd509e1d.jpg,a6adb9f0-81c7-4c4e-b2ea-c6cafcaf32ea.jpg,train,augmented,aug_3
9c4e5972-3fed-4a7b-9481-ccc26c87c267.jpg,9c4e5972-3fed-4a7b-9481-ccc26c87c267.jpg,train,original,original
9c4e5972-3fed-4a7b-9481-ccc26c87c267.jpg,e7d74b66-762f-464b-b277-5498474f1233.jpg,train,augmented,aug_1
9c4e5972-3fed-4a7b-9481-ccc26c87c267.jpg,5e57946d-f1e3-4ca3-a38a-be9b230a38e2.jpg,train,augmented,aug_2
9c4e5972-3fed-4a7b-9481-ccc26c87c267.jpg,0dfa1acd-5787-4e33-a7d5-64eb35df1798.jpg,train,augmented,aug_3
9c54f63f-fa25-4f62-ba52-f14c16e34ea0.jpg,9c54f63f-fa25-4f62-ba52-f14c16e34ea0.jpg,train,original,original
9c54f63f-fa25-4f62-ba52-f14c16e34ea0.jpg,9d830069-e55d-4397-b963-992ea57e6056.jpg,train,augmented,aug_1
9c54f63f-fa25-4f62-ba52-f14c16e34ea0.jpg,c6f0263d-a647-459c-8f55-54881f8752ef.jpg,train,augmented,aug_2
9c54f63f-fa25-4f62-ba52-f14c16e34ea0.jpg,609693cd-4389-46a0-a8f8-35ac975e836a.jpg,train,augmented,aug_3
9caed9db-0ed9-4606-8b56-f0aa4a6af033.jpg,9caed9db-0ed9-4606-8b56-f0aa4a6af033.jpg,train,original,original
9caed9db-0ed9-4606-8b56-f0aa4a6af033.jpg,ef30ab22-d42c-478a-a625-bcc03921b6de.jpg,train,augmented,aug_1
9caed9db-0ed9-4606-8b56-f0aa4a6af033.jpg,de96ead5-1570-42b8-8adb-40d79c03b61e.jpg,train,augmented,aug_2
9caed9db-0ed9-4606-8b56-f0aa4a6af033.jpg,1afc894a-124e-4ae1-9e79-e90fb98cf013.jpg,train,augmented,aug_3
9cf3e335-93f7-45e6-8f19-e057e018e01f.jpg,9cf3e335-93f7-45e6-8f19-e057e018e01f.jpg,train,original,original
9cf3e335-93f7-45e6-8f19-e057e018e01f.jpg,46d7ef7b-0f28-47b2-917f-d796bb7ca4e7.jpg,train,augmented,aug_1
9cf3e335-93f7-45e6-8f19-e057e018e01f.jpg,91f8ac05-55e8-4954-8471-3a9b09cb45ae.jpg,train,augmented,aug_2
9cf3e335-93f7-45e6-8f19-e057e018e01f.jpg,c55c0dd3-5f23-4651-b25b-39087ca7f91a.jpg,train,augmented,aug_3
9d238a10-3dc6-412d-92e0-3342daa32ca2.jpg,9d238a10-3dc6-412d-92e0-3342daa32ca2.jpg,train,original,original
9d238a10-3dc6-412d-92e0-3342daa32ca2.jpg,06fafa9a-d9a1-4978-8d52-3d92340108dc.jpg,train,augmented,aug_1
9d238a10-3dc6-412d-92e0-3342daa32ca2.jpg,ab5a040a-85ff-4b6b-88c7-37bc12694f54.jpg,train,augmented,aug_2
9d238a10-3dc6-412d-92e0-3342daa32ca2.jpg,6bb23b2f-e282-4457-a6b5-0ba9882ada2a.jpg,train,augmented,aug_3
9d29c26a-2b8b-44af-8519-963f03aeebf2.jpg,9d29c26a-2b8b-44af-8519-963f03aeebf2.jpg,train,original,original
9d29c26a-2b8b-44af-8519-963f03aeebf2.jpg,75f4d373-208c-498b-87ec-58ac38cc38ad.jpg,train,augmented,aug_1
9d29c26a-2b8b-44af-8519-963f03aeebf2.jpg,67d72934-fc53-4c28-9472-05a280d61475.jpg,train,augmented,aug_2
9d29c26a-2b8b-44af-8519-963f03aeebf2.jpg,7ecde446-d617-46a5-b0da-b69abe9b65a8.jpg,train,augmented,aug_3
9d3952fc-1274-45b3-946c-b179779d7192.jpg,9d3952fc-1274-45b3-946c-b179779d7192.jpg,train,original,original
9d3952fc-1274-45b3-946c-b179779d7192.jpg,88b93f18-fac9-4c57-bfae-bf97c4449393.jpg,train,augmented,aug_1
9d3952fc-1274-45b3-946c-b179779d7192.jpg,24b0352b-980a-4799-a7d1-be9467cbfdcf.jpg,train,augmented,aug_2
9d3952fc-1274-45b3-946c-b179779d7192.jpg,295ffa0e-1f4e-40d7-b744-d5812fe912d0.jpg,train,augmented,aug_3
9d93d1b8-b408-4138-bf0b-965f5226d9b4.jpg,9d93d1b8-b408-4138-bf0b-965f5226d9b4.jpg,train,original,original
9d93d1b8-b408-4138-bf0b-965f5226d9b4.jpg,89884ca8-016b-4246-a2c5-d7b02ced9797.jpg,train,augmented,aug_1
9d93d1b8-b408-4138-bf0b-965f5226d9b4.jpg,efc24726-0d6e-4c3e-ba09-8a4bc12e9c91.jpg,train,augmented,aug_2
9d93d1b8-b408-4138-bf0b-965f5226d9b4.jpg,4c9a7a5e-0dff-4a6a-bed0-79f8c68ae642.jpg,train,augmented,aug_3
9dcbb8c0-689c-4958-939f-9ac9a9512d02.jpg,9dcbb8c0-689c-4958-939f-9ac9a9512d02.jpg,train,original,original
9dcbb8c0-689c-4958-939f-9ac9a9512d02.jpg,8e7c9493-3537-4a56-808f-c6750b2c865e.jpg,train,augmented,aug_1
9dcbb8c0-689c-4958-939f-9ac9a9512d02.jpg,40044efd-dadf-4e9a-96e7-fe551830b6fd.jpg,train,augmented,aug_2
9dcbb8c0-689c-4958-939f-9ac9a9512d02.jpg,5b9e9f7a-9153-4214-9e46-06d1e4030162.jpg,train,augmented,aug_3
9de029d8-cf51-4ea9-9461-6a0c2aaaf6d9.jpg,9de029d8-cf51-4ea9-9461-6a0c2aaaf6d9.jpg,train,original,original
9de029d8-cf51-4ea9-9461-6a0c2aaaf6d9.jpg,7e814d26-f78b-40f6-982f-2bb2f058958d.jpg,train,augmented,aug_1
9de029d8-cf51-4ea9-9461-6a0c2aaaf6d9.jpg,25da3a1e-f3f8-419c-8f8c-6bee33a7d4c8.jpg,train,augmented,aug_2
9de029d8-cf51-4ea9-9461-6a0c2aaaf6d9.jpg,df33c41a-c201-45f5-973d-a3dc7222f3e9.jpg,train,augmented,aug_3
9df471b6-13fa-49d9-abc4-5b5f2c660ba9.jpg,9df471b6-13fa-49d9-abc4-5b5f2c660ba9.jpg,train,original,original
9df471b6-13fa-49d9-abc4-5b5f2c660ba9.jpg,54505845-b15e-46d5-9a81-cdb3d762af45.jpg,train,augmented,aug_1
9df471b6-13fa-49d9-abc4-5b5f2c660ba9.jpg,0eff00d0-3932-47b0-a758-c070e5ec8183.jpg,train,augmented,aug_2
9df471b6-13fa-49d9-abc4-5b5f2c660ba9.jpg,8f0982ac-bf08-49b0-9951-c016cd8b536c.jpg,train,augmented,aug_3
9e3e576c-b215-4551-bdf2-342fef60c7f2.jpg,9e3e576c-b215-4551-bdf2-342fef60c7f2.jpg,train,original,original
9e3e576c-b215-4551-bdf2-342fef60c7f2.jpg,7d2746fe-cf88-4555-9e2e-7c5d4fe940db.jpg,train,augmented,aug_1
9e3e576c-b215-4551-bdf2-342fef60c7f2.jpg,20d2b05f-c1f8-46ba-a8f5-f856378bc444.jpg,train,augmented,aug_2
9e3e576c-b215-4551-bdf2-342fef60c7f2.jpg,ab52b444-c67d-4b95-a797-5cfb6d853696.jpg,train,augmented,aug_3
9e88b757-9bc8-433f-8542-1384e2de5128.jpg,9e88b757-9bc8-433f-8542-1384e2de5128.jpg,train,original,original
9e88b757-9bc8-433f-8542-1384e2de5128.jpg,7a47e080-5184-4cec-8c7a-763262bcff29.jpg,train,augmented,aug_1
9e88b757-9bc8-433f-8542-1384e2de5128.jpg,93c8db00-8e6e-4b72-8464-2e7a4dcba589.jpg,train,augmented,aug_2
9e88b757-9bc8-433f-8542-1384e2de5128.jpg,01b64a29-13e8-43c4-9050-6651b1a77ff4.jpg,train,augmented,aug_3
9ea75769-0d27-4cbb-82b1-cb2d66ab511f.jpg,9ea75769-0d27-4cbb-82b1-cb2d66ab511f.jpg,train,original,original
9ea75769-0d27-4cbb-82b1-cb2d66ab511f.jpg,8ca1fed2-6aac-4d92-baf6-f933be345ccf.jpg,train,augmented,aug_1
9ea75769-0d27-4cbb-82b1-cb2d66ab511f.jpg,557bedc2-2fd1-4b65-9d29-4ec76a76b806.jpg,train,augmented,aug_2
9ea75769-0d27-4cbb-82b1-cb2d66ab511f.jpg,b03a71f6-7f1f-43f6-8551-e895e4bb0339.jpg,train,augmented,aug_3
9ee0848a-29cb-4dec-9f7f-33ecda9f4478.jpg,9ee0848a-29cb-4dec-9f7f-33ecda9f4478.jpg,train,original,original
9ee0848a-29cb-4dec-9f7f-33ecda9f4478.jpg,0b3b2d9b-67d6-45ec-b910-ca3a1e167389.jpg,train,augmented,aug_1
9ee0848a-29cb-4dec-9f7f-33ecda9f4478.jpg,a919eff0-49cc-4f2c-88f8-eb89c1ecdafb.jpg,train,augmented,aug_2
9ee0848a-29cb-4dec-9f7f-33ecda9f4478.jpg,1efead29-7da8-4ea2-ae0d-3769491d8abf.jpg,train,augmented,aug_3
9f30b13f-57b0-4a2e-965c-b96ec965ac77.jpg,9f30b13f-57b0-4a2e-965c-b96ec965ac77.jpg,train,original,original
9f30b13f-57b0-4a2e-965c-b96ec965ac77.jpg,3cad1bf4-8609-4ee2-b1ed-e1e7a90f84da.jpg,train,augmented,aug_1
9f30b13f-57b0-4a2e-965c-b96ec965ac77.jpg,6ae8151a-f32a-4953-a711-3022030659ad.jpg,train,augmented,aug_2
9f30b13f-57b0-4a2e-965c-b96ec965ac77.jpg,395b35df-b0b0-45b0-9e4f-3ed0c28127ce.jpg,train,augmented,aug_3
9f3a8c4c-b16f-433a-82ec-3c9ba34dce34.jpg,9f3a8c4c-b16f-433a-82ec-3c9ba34dce34.jpg,train,original,original
9f3a8c4c-b16f-433a-82ec-3c9ba34dce34.jpg,410c5b7a-67cd-4426-b606-b5d88bac4ac6.jpg,train,augmented,aug_1
9f3a8c4c-b16f-433a-82ec-3c9ba34dce34.jpg,36cded11-00c2-482d-b105-30fe182342a2.jpg,train,augmented,aug_2
9f3a8c4c-b16f-433a-82ec-3c9ba34dce34.jpg,5598cc2a-8065-4208-bb89-2e7df5cc7a13.jpg,train,augmented,aug_3
9f47eb12-0b5b-4f3f-be67-dd27bc0f1e7b.jpg,9f47eb12-0b5b-4f3f-be67-dd27bc0f1e7b.jpg,train,original,original
9f47eb12-0b5b-4f3f-be67-dd27bc0f1e7b.jpg,f2bc950b-98fb-49d5-ab97-4b76ae77646e.jpg,train,augmented,aug_1
9f47eb12-0b5b-4f3f-be67-dd27bc0f1e7b.jpg,8097a243-de68-4ad7-99ee-138beb388c2d.jpg,train,augmented,aug_2
9f47eb12-0b5b-4f3f-be67-dd27bc0f1e7b.jpg,60af7ef2-4a60-4f19-8ec5-a6bcc4cd656b.jpg,train,augmented,aug_3
9f48a018-f349-4b35-9bbb-3b8aa0f5cc0f.jpg,9f48a018-f349-4b35-9bbb-3b8aa0f5cc0f.jpg,train,original,original
9f48a018-f349-4b35-9bbb-3b8aa0f5cc0f.jpg,ec860a37-7fd0-4cdf-b822-96ffdd953560.jpg,train,augmented,aug_1
9f48a018-f349-4b35-9bbb-3b8aa0f5cc0f.jpg,6bb66e80-406f-48b8-b1d6-2317d05d2330.jpg,train,augmented,aug_2
9f48a018-f349-4b35-9bbb-3b8aa0f5cc0f.jpg,e1934981-0bf5-475b-a004-560695e8e073.jpg,train,augmented,aug_3
9f8fb2bb-b906-4a0c-af63-764e79a57599.jpg,9f8fb2bb-b906-4a0c-af63-764e79a57599.jpg,train,original,original
9f8fb2bb-b906-4a0c-af63-764e79a57599.jpg,416c5dfe-72a5-4463-8fa0-d76dac0620bf.jpg,train,augmented,aug_1
9f8fb2bb-b906-4a0c-af63-764e79a57599.jpg,7251b625-6154-4627-bbc2-8a543b72e103.jpg,train,augmented,aug_2
9f8fb2bb-b906-4a0c-af63-764e79a57599.jpg,abf521be-bd05-48f2-8e4b-89aa763a9f3f.jpg,train,augmented,aug_3
9fa0a779-b393-4948-a09b-605917d62927.jpg,9fa0a779-b393-4948-a09b-605917d62927.jpg,train,original,original
9fa0a779-b393-4948-a09b-605917d62927.jpg,1783d3a8-f07c-41e4-86bc-e8100a5543d8.jpg,train,augmented,aug_1
9fa0a779-b393-4948-a09b-605917d62927.jpg,b2b78d1e-10c4-4d6d-abf1-b9c764601463.jpg,train,augmented,aug_2
9fa0a779-b393-4948-a09b-605917d62927.jpg,5cc3ae29-a6b9-46f0-9cea-634e9657dd8d.jpg,train,augmented,aug_3
9fa74246-c6d2-4338-a6cd-35227ddd0a28.jpg,9fa74246-c6d2-4338-a6cd-35227ddd0a28.jpg,train,original,original
9fa74246-c6d2-4338-a6cd-35227ddd0a28.jpg,fc4e3e9d-639e-4ef1-9381-1ccbf4442456.jpg,train,augmented,aug_1
9fa74246-c6d2-4338-a6cd-35227ddd0a28.jpg,a897d145-cf24-4258-9f6e-ecc0c03c0912.jpg,train,augmented,aug_2
9fa74246-c6d2-4338-a6cd-35227ddd0a28.jpg,8aa01054-19ca-4d65-9232-51d5889d0480.jpg,train,augmented,aug_3
9fd0e8bb-1479-4082-adba-61a22da28989.jpg,9fd0e8bb-1479-4082-adba-61a22da28989.jpg,train,original,original
9fd0e8bb-1479-4082-adba-61a22da28989.jpg,b8e5d8a6-aadf-478b-b3cb-5fcb7cccf1a5.jpg,train,augmented,aug_1
9fd0e8bb-1479-4082-adba-61a22da28989.jpg,26cf1621-dbf1-4a4e-81a3-87cce0e13109.jpg,train,augmented,aug_2
9fd0e8bb-1479-4082-adba-61a22da28989.jpg,6217beb8-b565-4984-a98d-2f94548988d0.jpg,train,augmented,aug_3
a0d4d39d-427e-45ef-a93e-a36cdca00035.jpg,a0d4d39d-427e-45ef-a93e-a36cdca00035.jpg,train,original,original
a0d4d39d-427e-45ef-a93e-a36cdca00035.jpg,848054c6-6f7d-4780-a562-76e2fa9eb971.jpg,train,augmented,aug_1
a0d4d39d-427e-45ef-a93e-a36cdca00035.jpg,ce4af899-d4d3-464f-992f-05c8273c93fe.jpg,train,augmented,aug_2
a0d4d39d-427e-45ef-a93e-a36cdca00035.jpg,f29a5378-9770-44cb-aca1-662e06e9d70f.jpg,train,augmented,aug_3
a0fc4d60-c6be-460a-90c9-6dfc733da627.jpg,a0fc4d60-c6be-460a-90c9-6dfc733da627.jpg,train,original,original
a0fc4d60-c6be-460a-90c9-6dfc733da627.jpg,753e1f70-f824-4ad8-8496-7900dd289dfb.jpg,train,augmented,aug_1
a0fc4d60-c6be-460a-90c9-6dfc733da627.jpg,d8657960-fafd-45aa-b222-55ddf54041e7.jpg,train,augmented,aug_2
a0fc4d60-c6be-460a-90c9-6dfc733da627.jpg,79f945da-8456-464c-ad38-f4e39e0cc526.jpg,train,augmented,aug_3
a1546e14-9dea-4098-afcd-1ef8a71238fa.jpg,a1546e14-9dea-4098-afcd-1ef8a71238fa.jpg,train,original,original
a1546e14-9dea-4098-afcd-1ef8a71238fa.jpg,940c136a-c6d9-4e58-8e51-3720778cdaec.jpg,train,augmented,aug_1
a1546e14-9dea-4098-afcd-1ef8a71238fa.jpg,21ac151e-b429-4646-bcab-a33c87441a28.jpg,train,augmented,aug_2
a1546e14-9dea-4098-afcd-1ef8a71238fa.jpg,91608a52-70df-4db0-903a-a0e715919124.jpg,train,augmented,aug_3
a1c803b6-e7de-41b3-8ce4-9ce0b88158e6.jpg,a1c803b6-e7de-41b3-8ce4-9ce0b88158e6.jpg,train,original,original
a1c803b6-e7de-41b3-8ce4-9ce0b88158e6.jpg,65663990-310f-4840-896a-da0521b92f56.jpg,train,augmented,aug_1
a1c803b6-e7de-41b3-8ce4-9ce0b88158e6.jpg,028f459d-61b3-47a2-8efb-71fe1fdbf6bf.jpg,train,augmented,aug_2
a1c803b6-e7de-41b3-8ce4-9ce0b88158e6.jpg,f739397d-40c0-4e28-8c12-9624b4eeae49.jpg,train,augmented,aug_3
a215a703-b1df-412c-a8fb-686130ac854e.jpg,a215a703-b1df-412c-a8fb-686130ac854e.jpg,train,original,original
a215a703-b1df-412c-a8fb-686130ac854e.jpg,5a2a4358-c7ee-4494-af79-55588413f4e7.jpg,train,augmented,aug_1
a215a703-b1df-412c-a8fb-686130ac854e.jpg,16497c7e-c676-46f7-83a0-1854f547218c.jpg,train,augmented,aug_2
a215a703-b1df-412c-a8fb-686130ac854e.jpg,4dd7ebdd-e412-4e08-bee0-c0769bb993d5.jpg,train,augmented,aug_3
a2411b31-01cb-46e6-a866-7dcd936fd34c.jpg,a2411b31-01cb-46e6-a866-7dcd936fd34c.jpg,train,original,original
a2411b31-01cb-46e6-a866-7dcd936fd34c.jpg,4fd366e7-97ab-4a2c-a58d-827051d243dc.jpg,train,augmented,aug_1
a2411b31-01cb-46e6-a866-7dcd936fd34c.jpg,a991bd56-0bb0-457e-b996-dde26ae2154e.jpg,train,augmented,aug_2
a2411b31-01cb-46e6-a866-7dcd936fd34c.jpg,5e20715c-e80c-4d1c-b7d9-9a7834e5dec9.jpg,train,augmented,aug_3
a2578f26-eeb8-4397-b69f-085ae6310338.jpg,a2578f26-eeb8-4397-b69f-085ae6310338.jpg,train,original,original
a2578f26-eeb8-4397-b69f-085ae6310338.jpg,840a5d91-1934-49aa-96c1-4c30240b0767.jpg,train,augmented,aug_1
a2578f26-eeb8-4397-b69f-085ae6310338.jpg,57355fae-3e63-4eaf-b25d-6bf18a9b09fe.jpg,train,augmented,aug_2
a2578f26-eeb8-4397-b69f-085ae6310338.jpg,11c4e593-d02a-428e-82a5-5b3b5ab29a83.jpg,train,augmented,aug_3
a26b1df6-c489-463a-b2ed-d7703bf57124.jpg,a26b1df6-c489-463a-b2ed-d7703bf57124.jpg,train,original,original
a26b1df6-c489-463a-b2ed-d7703bf57124.jpg,27a11d85-96a1-4c02-943a-2921c495edea.jpg,train,augmented,aug_1
a26b1df6-c489-463a-b2ed-d7703bf57124.jpg,f0e84ed2-b9f0-468d-bd0f-970b4f6afe94.jpg,train,augmented,aug_2
a26b1df6-c489-463a-b2ed-d7703bf57124.jpg,27366e37-68a2-434a-a593-f4490b244062.jpg,train,augmented,aug_3
a28c9bc6-ce98-4d6e-b72c-061a5ee5a1fb.jpg,a28c9bc6-ce98-4d6e-b72c-061a5ee5a1fb.jpg,train,original,original
a28c9bc6-ce98-4d6e-b72c-061a5ee5a1fb.jpg,3300ac39-83e1-4931-b863-7ad45c747154.jpg,train,augmented,aug_1
a28c9bc6-ce98-4d6e-b72c-061a5ee5a1fb.jpg,98fe67c7-8a91-4518-a595-e46b5e2add43.jpg,train,augmented,aug_2
a28c9bc6-ce98-4d6e-b72c-061a5ee5a1fb.jpg,9c20213c-0c89-4281-aa5b-aa359bcb66ad.jpg,train,augmented,aug_3
a290e53b-0141-4f38-a085-9ea4ce3d0033.jpg,a290e53b-0141-4f38-a085-9ea4ce3d0033.jpg,train,original,original
a290e53b-0141-4f38-a085-9ea4ce3d0033.jpg,0c2120ac-e66b-4560-a88f-eb3d18fd8098.jpg,train,augmented,aug_1
a290e53b-0141-4f38-a085-9ea4ce3d0033.jpg,ca9438d1-bb4f-4e1f-be09-c28e56b017e9.jpg,train,augmented,aug_2
a290e53b-0141-4f38-a085-9ea4ce3d0033.jpg,341a6f84-082b-46c2-934b-a54adf7a05a8.jpg,train,augmented,aug_3
a2f922f7-6a3b-453b-a724-eb84edffd07c.jpg,a2f922f7-6a3b-453b-a724-eb84edffd07c.jpg,train,original,original
a2f922f7-6a3b-453b-a724-eb84edffd07c.jpg,b7b46f38-cada-4b57-a7e8-f37aebc857a8.jpg,train,augmented,aug_1
a2f922f7-6a3b-453b-a724-eb84edffd07c.jpg,c0f0aa4b-11bc-4c65-bf60-e59e39ee078b.jpg,train,augmented,aug_2
a2f922f7-6a3b-453b-a724-eb84edffd07c.jpg,aaf39799-599e-45ec-939c-863efd974835.jpg,train,augmented,aug_3
a3130dde-d7a4-4a78-9421-3fa884adfffb.jpg,a3130dde-d7a4-4a78-9421-3fa884adfffb.jpg,train,original,original
a3130dde-d7a4-4a78-9421-3fa884adfffb.jpg,bd471087-f161-4aaf-807a-410c29c89934.jpg,train,augmented,aug_1
a3130dde-d7a4-4a78-9421-3fa884adfffb.jpg,92d16339-175d-433c-a74b-6acf11f8b3c8.jpg,train,augmented,aug_2
a3130dde-d7a4-4a78-9421-3fa884adfffb.jpg,0c1fae15-6d53-459a-b404-b469d00ccae4.jpg,train,augmented,aug_3
a32d3d49-29d0-4d5a-93f0-4d57965cd349.jpg,a32d3d49-29d0-4d5a-93f0-4d57965cd349.jpg,train,original,original
a32d3d49-29d0-4d5a-93f0-4d57965cd349.jpg,2e1ee3d9-73fc-4738-82b3-381432a4ae32.jpg,train,augmented,aug_1
a32d3d49-29d0-4d5a-93f0-4d57965cd349.jpg,f09513b5-043f-4db3-ab8b-e0ea8cb13c60.jpg,train,augmented,aug_2
a32d3d49-29d0-4d5a-93f0-4d57965cd349.jpg,02f34f9c-d372-471e-8612-bec37c62a212.jpg,train,augmented,aug_3
a3644183-17a5-443f-96fc-306798ba9873.jpg,a3644183-17a5-443f-96fc-306798ba9873.jpg,train,original,original
a3644183-17a5-443f-96fc-306798ba9873.jpg,2b2cab5e-0ae9-4135-aeef-18b03466a5a9.jpg,train,augmented,aug_1
a3644183-17a5-443f-96fc-306798ba9873.jpg,d66d4783-bc43-4e92-a5b9-5017329aa83d.jpg,train,augmented,aug_2
a3644183-17a5-443f-96fc-306798ba9873.jpg,5887b221-284a-4858-97bc-419cc8f44eda.jpg,train,augmented,aug_3
a3847e3d-3647-4508-bce8-5b5abbc4e9f6.jpg,a3847e3d-3647-4508-bce8-5b5abbc4e9f6.jpg,train,original,original
a3847e3d-3647-4508-bce8-5b5abbc4e9f6.jpg,5eab7f40-30db-49ba-8e10-b1817fcab2fa.jpg,train,augmented,aug_1
a3847e3d-3647-4508-bce8-5b5abbc4e9f6.jpg,6fff390f-da22-4d44-91c6-b4761b853755.jpg,train,augmented,aug_2
a3847e3d-3647-4508-bce8-5b5abbc4e9f6.jpg,6dfc4769-3214-4797-bd37-0e8822890103.jpg,train,augmented,aug_3
a386db6c-8542-4e60-917c-dd3af650c977.jpg,a386db6c-8542-4e60-917c-dd3af650c977.jpg,train,original,original
a386db6c-8542-4e60-917c-dd3af650c977.jpg,85049bc3-3244-4068-8c56-04123969efde.jpg,train,augmented,aug_1
a386db6c-8542-4e60-917c-dd3af650c977.jpg,9b7c4e63-1acc-4439-afb5-9ea91cb1eb28.jpg,train,augmented,aug_2
a386db6c-8542-4e60-917c-dd3af650c977.jpg,97d83c08-09e8-47b6-918d-f4c1ffb8e578.jpg,train,augmented,aug_3
a46d5ac5-05e8-46a6-9951-8a8218f187b1.jpg,a46d5ac5-05e8-46a6-9951-8a8218f187b1.jpg,train,original,original
a46d5ac5-05e8-46a6-9951-8a8218f187b1.jpg,6dc82734-0ed2-4668-8ae1-d31c66e7fa91.jpg,train,augmented,aug_1
a46d5ac5-05e8-46a6-9951-8a8218f187b1.jpg,964bc14c-9f7a-421a-b818-0eac72f56cfc.jpg,train,augmented,aug_2
a46d5ac5-05e8-46a6-9951-8a8218f187b1.jpg,a59952e0-ef7c-4532-adf1-b53e93c3a2f8.jpg,train,augmented,aug_3
a47c5e16-06d2-4bec-939d-eecc188e05b5.jpg,a47c5e16-06d2-4bec-939d-eecc188e05b5.jpg,train,original,original
a48c1217-f393-4cf1-81a1-69d123e5e831.jpg,a48c1217-f393-4cf1-81a1-69d123e5e831.jpg,train,original,original
a48c1217-f393-4cf1-81a1-69d123e5e831.jpg,5ac60d2b-550b-49a5-8226-ec03d9ed0113.jpg,train,augmented,aug_1
a48c1217-f393-4cf1-81a1-69d123e5e831.jpg,423ff7f3-cc23-4e7f-b40a-7dca1682a7d6.jpg,train,augmented,aug_2
a48c1217-f393-4cf1-81a1-69d123e5e831.jpg,a03c87e2-5809-401e-9d74-e5e1132b53ec.jpg,train,augmented,aug_3
a4afb81f-eb6d-4a64-8da0-c62a4f15ab96.jpg,a4afb81f-eb6d-4a64-8da0-c62a4f15ab96.jpg,train,original,original
a4afb81f-eb6d-4a64-8da0-c62a4f15ab96.jpg,a183aac5-cddb-42ae-9209-61f6e928712b.jpg,train,augmented,aug_1
a4afb81f-eb6d-4a64-8da0-c62a4f15ab96.jpg,b9e8eeee-6b90-4bdc-beb2-e67ad31fb06e.jpg,train,augmented,aug_2
a4afb81f-eb6d-4a64-8da0-c62a4f15ab96.jpg,8315b376-73d1-408f-9a7f-a9ac9221289e.jpg,train,augmented,aug_3
a4d28427-ecb0-460c-8697-bf9ae4e4bcf2.jpg,a4d28427-ecb0-460c-8697-bf9ae4e4bcf2.jpg,train,original,original
a4d28427-ecb0-460c-8697-bf9ae4e4bcf2.jpg,7c5ae403-b7f2-484b-85ec-18e1018a0b5c.jpg,train,augmented,aug_1
a4d28427-ecb0-460c-8697-bf9ae4e4bcf2.jpg,e49f460f-0cfa-42e9-a481-0ac6e4a713eb.jpg,train,augmented,aug_2
a4d28427-ecb0-460c-8697-bf9ae4e4bcf2.jpg,9d880c33-e5b2-499a-9ddc-91b4cdb357e0.jpg,train,augmented,aug_3
a4f09d0e-560e-49e3-9549-ae25b936989f.jpg,a4f09d0e-560e-49e3-9549-ae25b936989f.jpg,train,original,original
a4f09d0e-560e-49e3-9549-ae25b936989f.jpg,2419dd9f-bf7d-4f67-8f92-125770deef31.jpg,train,augmented,aug_1
a4f09d0e-560e-49e3-9549-ae25b936989f.jpg,2e061e51-4d89-4190-86cb-326fba52825d.jpg,train,augmented,aug_2
a4f09d0e-560e-49e3-9549-ae25b936989f.jpg,fdd891ff-61a8-45f0-81c4-e528e1a96091.jpg,train,augmented,aug_3
a50b7c55-6e49-4432-a1fa-e051c1f0ec97.jpg,a50b7c55-6e49-4432-a1fa-e051c1f0ec97.jpg,train,original,original
a50b7c55-6e49-4432-a1fa-e051c1f0ec97.jpg,c186b3a5-0ec1-4e4f-825e-d7dfacfe7f87.jpg,train,augmented,aug_1
a50b7c55-6e49-4432-a1fa-e051c1f0ec97.jpg,ea73d24c-6df8-4da5-88c7-56e21725e862.jpg,train,augmented,aug_2
